trade_date,name,open,high,low,close,volume,marketCap
2024-09-03T00:00:00.000Z,2787,420694.2271051230,425847.3164227130,408947.5864938210,408989.2871114090,189804761988.4780,8072810083764.800
2024-09-02T00:00:00.000Z,2787,406625.9116689950,422807.2895619720,405271.5489771090,420738.984128611,191772275587.09600,8279593208052.650
2024-09-01T00:00:00.000Z,2787,418278.6845043790,418933.1744742400,405851.7464417680,406615.4167282050,174436707072.5890,8030148533613.640
2024-08-31T00:00:00.000Z,2787,419326.193882728,421561.3179439020,416852.861532965,418279.3861001870,87979058449.31800,8260077113396.640
2024-08-30T00:00:00.000Z,2787,421451.2132449470,425046.2832189650,409590.4318151540,419340.3465408340,229165545826.5920,8284815248380.450
2024-08-29T00:00:00.000Z,2787,420588.4201917210,434321.3146547330,417299.9108962880,421448.2254191420,229612725394.14600,8356131166847.060
2024-08-28T00:00:00.000Z,2787,423940.4059188200,429148.5501792050,412511.5964226950,420589.54772058,287026887866.8130,8303741284844.540
2024-08-27T00:00:00.000Z,2787,447640.6441149640,450215.0760935940,414046.9831483920,423913.3916449330,278380537365.5680,8365115893500.860
2024-08-26T00:00:00.000Z,2787,458438.3562751310,459489.157959789,447426.0163843680,447647.4089597460,197234539499.29800,8846354462728.87
2024-08-25T00:00:00.000Z,2787,457134.6802546450,462976.0000412960,454692.5384422690,458376.5023072000,134111472731.4720,9048281857456.56
2024-08-24T00:00:00.000Z,2787,456618.2734745280,459538.1810891790,453171.0323096730,457153.3682994460,152652201176.05700,9025992606840.090
2024-08-23T00:00:00.000Z,2787,431452.0986630370,462624.4156304810,431388.4829708630,456550.5158185120,303901753726.119,9043927938348.110
2024-08-22T00:00:00.000Z,2787,436325.8299987610,438036.3129384270,426805.7704019880,431458.9554877750,197059888455.5260,8503787960712.960
2024-08-21T00:00:00.000Z,2787,421154.5576961210,441089.1578339280,419787.6230079980,436374.8796451590,233582607919.56400,8618291473419.450
2024-08-20T00:00:00.000Z,2787,424569.0706210310,438148.7558528500,418270.7080691350,421138.8827818270,225605867816.521,8314754197809.850
2024-08-19T00:00:00.000Z,2787,419014.3066943000,425419.7957778400,412945.7129449710,424569.0742938890,185653803257.19600,8415557547712.780
2024-08-18T00:00:00.000Z,2787,426089.1621584780,431782.3673169230,418761.3033228820,419037.6090953230,127111584123.60900,8272128065970.560
2024-08-17T00:00:00.000Z,2787,421972.1484925860,427712.3028693100,421408.2664531510,426166.8275531520,97370086013.18720,8411591046676.340
2024-08-16T00:00:00.000Z,2787,412494.1865596550,428752.459930957,409267.531443113,421976.2563079550,210337631813.32400,8331627711602.020
2024-08-15T00:00:00.000Z,2787,419255.6511845470,428821.7079863290,402470.822982322,412492.9276589900,254709623231.52300,8111016930262.940
2024-08-14T00:00:00.000Z,2787,433605.3909415880,441308.0418849810,417402.7646902620,419284.2589167290,214342978300.53100,8294183866538.970
2024-08-13T00:00:00.000Z,2787,425880.7908530630,440482.7706998250,419355.2723048870,433594.7812506830,217601234348.8730,8584427898076.110
2024-08-12T00:00:00.000Z,2787,420859.5213549260,435484.5301438310,414258.2056874970,425868.6359501870,265753720848.63900,8397484457737.550
2024-08-11T00:00:00.000Z,2787,436773.7614834340,442749.1252980360,418168.5122460140,420860.1517195030,163112334811.59,8306507153657.060
2024-08-10T00:00:00.000Z,2787,436317.5073010410,440497.7156627770,432062.9030656710,436780.3590025250,112845584521.96400,8621112571830.730
2024-08-09T00:00:00.000Z,2787,442893.7266093790,443063.4521760490,426964.8917568350,436309.5001267820,239825001046.75800,8621791710194.45
2024-08-08T00:00:00.000Z,2787,395187.1474421940,449665.4544025880,393296.3068251320,442751.7239836490,325301921042.7410,8749352592324.460
2024-08-07T00:00:00.000Z,2787,399583.7171966540,414554.0508971080,392246.2650241830,395168.7034659290,296886227767.25000,7744347000496.890
2024-08-06T00:00:00.000Z,2787,384466.9870421800,406851.484717142,384338.2745469830,399538.68587627,351063817272.47000,7876073631610.270
2024-08-05T00:00:00.000Z,2787,415965.1384061400,417099.9203581710,350568.4469164260,384478.5701146810,780179988830.3990,7627640445288.730
2024-08-04T00:00:00.000Z,2787,434392.2934326570,437162.1548175060,409583.5831904760,416012.9444825210,227368440155.4110,8210491724436.400
2024-08-03T00:00:00.000Z,2787,439680.8969692640,444932.6231176920,428381.6667590220,434420.9339675050,227326296595.20400,8572829649159.580
2024-08-02T00:00:00.000Z,2787,473407.6722446240,474643.6792242110,438034.8873812610,439682.7302887700,311924371594.4920,8779544740354.510
2024-08-01T00:00:00.000Z,2787,466508.0918342070,475164.0244469280,450949.9959775410,473436.6698187870,295786137666.84600,9309915622721.390
2024-07-31T00:00:00.000Z,2787,480071.7574724950,482356.3735972800,465869.7486324010,466460.5155178400,226925896190.4460,9248260553595.910
2024-07-30T00:00:00.000Z,2787,485059.5489571890,485707.5156039130,473664.9973558810,480063.2892673750,227800406369.39900,9483436549604.640
2024-07-29T00:00:00.000Z,2787,494953.2332240910,508053.5663963910,483026.6259793980,485065.8175716570,295704807804.17700,9560869502105.280
2024-07-28T00:00:00.000Z,2787,491639.8764787140,495215.7630385630,486399.0886846120,494930.1082777380,130820177614.76300,9765263580851.240
2024-07-27T00:00:00.000Z,2787,492387.8181290230,503166.9663909910,483639.5240173390,491673.8361041600,251530191580.42500,9701057708273.110
2024-07-26T00:00:00.000Z,2787,475602.5383035090,494532.3832337880,475399.771160875,492389.6222728250,220466335699.20100,9689720115537.490
2024-07-25T00:00:00.000Z,2787,474785.7435946040,478085.3542434100,459129.0216571700,475635.1063102950,278264387549.307,9424752164123.28
2024-07-24T00:00:00.000Z,2787,479644.9458542440,487945.5115511870,473123.5363104750,474752.0431829180,199859346579.28000,9384418832022.760
2024-07-23T00:00:00.000Z,2787,491591.5914335150,493004.239983543,476399.4616394910,479643.5947309030,258984952174.78800,9461356729632.120
2024-07-22T00:00:00.000Z,2787,495472.1364864900,497850.0564912020,484530.5952426410,491594.8327219850,310059025724.4030,9693937901504.440
2024-07-21T00:00:00.000Z,2787,488288.9096716380,497071.0205538410,478673.5122727110,495483.38152565,193761421325.9560,9775178699240.450
2024-07-20T00:00:00.000Z,2787,484981.1592212670,491530.0388946820,481998.2255733200,488279.6985953970,138345055686.1930,9633197012100.97
2024-07-19T00:00:00.000Z,2787,464432.6858918180,490301.2348379200,459707.6937630130,484982.8218558470,268644289889.4570,9554397765969.58
2024-07-18T00:00:00.000Z,2787,465426.0374456600,472568.6953759330,459217.7507564470,464445.3267199490,197768252468.3170,9162967381999.190
2024-07-17T00:00:00.000Z,2787,464827.2722741230,471650.4070827750,463975.0475423720,465515.2585385590,232264786737.13300,9032611780524.190
2024-07-16T00:00:00.000Z,2787,470328.4023570470,470328.4023570470,453656.3924213640,464656.9243638780,302137775799.8360,9322760876326.520
2024-07-15T00:00:00.000Z,2787,440936.3959423130,470950.8224225620,440135.0186620040,470950.8224225620,276200552030.9400,9277890001263.760
2024-07-14T00:00:00.000Z,2787,429406.7554908540,444663.6181054250,429406.7554908540,440735.8098004330,161128655807.3660,8691453408402.790
2024-07-13T00:00:00.000Z,2787,419861.5179399600,433480.2319227920,419047.3263720620,429455.3537753830,123837280120.10500,8468960069003.370
2024-07-12T00:00:00.000Z,2787,416056.242203896,424390.2759437720,410550.3978804470,419794.2847852560,185783345719.41200,8284571910290.740
2024-07-11T00:00:00.000Z,2787,420013.8205447380,431427.1042061450,415327.9769041010,416094.7016805890,208863626854.29500,8227432255266.070
2024-07-10T00:00:00.000Z,2787,422063.0316987150,431875.4863096720,416030.1295312680,420105.519612764,190364817225.48200,8281227865829.370
2024-07-09T00:00:00.000Z,2787,412134.6809879390,423550.384088449,409316.6803073550,421883.7002300520,202413042580.9730,8314179031384.480
2024-07-08T00:00:00.000Z,2787,405956.0308407140,422620.6353156050,394845.3641110320,412138.3258777920,289049877101.7960,8127955675885.260
2024-07-07T00:00:00.000Z,2787,423330.7722270470,424287.9998682070,405547.1800165720,405952.6644633,149398259571.4740,8005304043982.280
2024-07-06T00:00:00.000Z,2787,411843.4860610830,425025.2622755540,407336.004371861,423796.7612369760,149812298209.3010,8357097103530.840
2024-07-05T00:00:00.000Z,2787,414373.3500324530,417849.0485559520,390433.9998627450,411867.4588575450,402708208981.55600,8119599647242.3500
2024-07-04T00:00:00.000Z,2787,437245.6318023170,439087.5156991020,412803.0308655490,414045.5609629320,299141199256.6570,8167896730148.280
2024-07-03T00:00:00.000Z,2787,451020.5972580700,452154.3643715150,431984.89554324,437440.3548680490,216346099597.2980,8627119643207.58
2024-07-02T00:00:00.000Z,2787,456753.1831751100,459564.2672185830,449022.7466189070,450994.372521811,146461952295.96200,8890013315677.360
2024-07-01T00:00:00.000Z,2787,455436.562541732,463545.6452191810,454236.1160882620,456808.191133683,185073619578.4160,9006373299124.380
2024-06-30T00:00:00.000Z,2787,442494.6004295320,457061.0431031480,440637.8407229580,455470.612883008,125965756281.54500,8981981499297.190
2024-06-29T00:00:00.000Z,2787,438362.6145219960,444014.7470842900,438225.2036855610,442486.8627403250,91952444848.8066,8725193574959.050
2024-06-28T00:00:00.000Z,2787,447814.1950090120,451526.2572457580,435955.9225419130,438364.520911578,181362427037.08100,8644843351268.330
2024-06-27T00:00:00.000Z,2787,441763.1587004660,452726.8714930890,440376.5940347220,447756.0201816290,154238011877.14500,8824318004005.370
2024-06-26T00:00:00.000Z,2787,448741.3389679780,453621.4622299680,440950.5323222030,441763.5323013710,163447596654.683,8707899246270.21
2024-06-25T00:00:00.000Z,2787,437454.8688936950,452175.5262499200,437262.2613565810,448850.0260190030,211962862445.80600,8845357671600.790
2024-06-24T00:00:00.000Z,2787,458657.4927010830,459579.6981895200,425389.7408248120,437535.669766242,313297435943.1580,8628480352739.630
2024-06-23T00:00:00.000Z,2787,466530.9962964640,468293.6045619060,458711.5492179240,458711.5492179240,81112146898.47900,9045087883315.89
2024-06-22T00:00:00.000Z,2787,465550.0072125480,470244.4046433970,464432.9797321930,466557.2500537470,71583338892.78110,9198356742465.42
2024-06-21T00:00:00.000Z,2787,470730.2736978880,471987.2904336140,455904.564077921,465421.7239009460,190128745643.69400,9174311987814.130
2024-06-20T00:00:00.000Z,2787,471436.3510872670,482373.4533415400,468649.6600124580,470662.5240575820,186085221245.8250,9275421015858.310
2024-06-19T00:00:00.000Z,2787,472554.3212563750,476678.9203807070,469511.6414438000,471436.3510872670,153077903073.87100,9289541830147.280
2024-06-18T00:00:00.000Z,2787,482458.5291700630,482935.4110202790,464780.136571656,472511.4190285790,286476210850.8760,9318120310519.760
2024-06-17T00:00:00.000Z,2787,473805.6161521370,487525.1504220600,472342.0786906260,482453.5745357370,213354182229.06500,9319977704393.990
2024-06-16T00:00:00.000Z,2787,480190.5528971880,480190.5528971880,473823.6125827770,473823.6125827770,96352018395.24870,9530431862070.440
2024-06-15T00:00:00.000Z,2787,478898.7025112330,481734.5887915880,477886.5609139990,480202.4702124940,102454018132.17600,9466631583223.360
2024-06-14T00:00:00.000Z,2787,484093.4226340610,488263.070163414,472033.2986434550,478930.2883198770,198749414748.61500,9437239568616.390
2024-06-13T00:00:00.000Z,2787,494011.8330067390,494886.2343312180,480834.079307827,484157.445560902,209606722811.65900,9525763590640.090
2024-06-12T00:00:00.000Z,2787,478601.1127700810,506814.8723262510,475763.4287065190,493991.1074030350,245252759980.50600,9562827492351.530
2024-06-11T00:00:00.000Z,2787,493959.1685734210,494252.9299680680,470403.2844155500,478676.870975926,263765822938.59400,9431619284315.550
2024-06-10T00:00:00.000Z,2787,494962.1306144970,498724.5165865080,492100.6184503990,493989.0197956260,146387850634.82900,9737513930387.01
2024-06-09T00:00:00.000Z,2787,502129.6474428150,502129.6474428150,494988.2862714240,494988.2862714240,98067570512.30530,9947117816812.110
2024-06-08T00:00:00.000Z,2787,502364.5777643590,503838.4147325550,501501.0333268310,502189.6407137780,103352356062.42300,9898837306043.900
2024-06-07T00:00:00.000Z,2787,508928.3584846630,517190.0130246650,496458.4185892130,502497.9890419220,260281312196.08800,9829756940117.460
2024-06-06T00:00:00.000Z,2787,505079.1226850410,518928.4663668900,505079.1226850410,510739.3745519360,179223106586.73300,9908989807775.500
2024-06-05T00:00:00.000Z,2787,500809.4683531150,519905.9778474960,500809.4683531150,505078.9967233400,232851482537.73300,9941913027871.740
2024-06-04T00:00:00.000Z,2787,491140.7617530080,514383.2195392720,491140.7617530080,500805.3423608500,236629163875.80400,9927406088115.500
2024-06-03T00:00:00.000Z,2787,485079.203689741,508878.4817132140,479783.9285675580,491142.2812040860,231974701782.41900,9707873877693.050
2024-06-02T00:00:00.000Z,2787,481142.41393306,486108.6914716970,478337.398435277,485062.7882752500,121586130220.99100,9487996034320.960
2024-06-01T00:00:00.000Z,2787,479546.2025200690,482062.6102698120,478912.0217265090,481118.7258566160,82735818218.39200,9483101553838.85
2024-05-31T00:00:00.000Z,2787,485544.7694844670,488730.8205381860,473517.0607625540,479646.9836592100,194518182972.73800,9446052462396.780
2024-05-30T00:00:00.000Z,2787,480655.1979814230,493606.7543860190,476746.4157561230,485562.3382606350,209896683310.33500,9581879391942.870
2024-05-29T00:00:00.000Z,2787,485573.3759656930,489895.6042839690,477360.0306490800,480669.4593229720,189881946944.52300,9467410084472.570
2024-05-28T00:00:00.000Z,2787,502607.6811836940,503480.6298772340,477991.7904720680,485572.4790933320,237007372385.72500,9747321924245.390
2024-05-27T00:00:00.000Z,2787,487196.965086097,511446.3381198360,487196.965086097,502624.7500869150,183971202085.5200,9723538769300.560
2024-05-26T00:00:00.000Z,2787,492503.7003027250,494224.0380491540,484862.4801461810,487238.9895506370,111125978086.29700,9598952148254.990
2024-05-25T00:00:00.000Z,2787,487301.7966076050,494743.7643187200,487222.8392768410,492515.485839678,110030560457.77700,9704863538040.27
2024-05-24T00:00:00.000Z,2787,483023.348839162,492190.9000882650,473647.2007062460,487295.9338777940,207616218811.6460,9600918810337.260
2024-05-23T00:00:00.000Z,2787,490305.0502681290,497082.9029577690,471771.3974954330,483074.2945955870,297182823458.9240,9493388139423.500
2024-05-22T00:00:00.000Z,2787,497617.0991858200,501117.4850893980,489438.1071823320,491473.6547982260,232737455638.70600,9662308150365.570
2024-05-21T00:00:00.000Z,2787,516740.5335604510,520374.3753332310,490655.0143027200,497520.4994432950,339454506127.1720,9994239728420.170
2024-05-20T00:00:00.000Z,2787,470002.4620866190,517047.7827965570,468636.8865233520,516770.5061801890,310958154886.3970,9981063062662.790
2024-05-19T00:00:00.000Z,2787,483506.0565110620,488969.4589462040,467580.3089755090,469999.8057628570,139040059664.85500,9431565045802.100
2024-05-18T00:00:00.000Z,2787,484459.4820887150,486752.16470071,481523.768067567,483526.8184141150,120722807069.11500,9526067711157.310
2024-05-17T00:00:00.000Z,2787,470839.5138745620,487232.6921981490,470018.1916395170,484355.9236195390,202329774057.55200,9536328643179.890
2024-05-16T00:00:00.000Z,2787,478282.9943737940,481570.3427160070,466435.1902916790,470841.5467014500,227916578113.84800,9276086211711.88
2024-05-15T00:00:00.000Z,2787,445213.8531620070,479728.0288535550,443559.9154176200,478338.6336596830,287979121925.92100,9440141593643.450
2024-05-14T00:00:00.000Z,2787,454980.168626761,456357.9597151550,442108.2033364490,445223.641606931,203879757837.47600,8770469987825.160
2024-05-13T00:00:00.000Z,2787,435738.3002318670,458723.4179980070,435738.3002318670,454985.0398778560,197756605907.31100,8785624817960.73
2024-05-12T00:00:00.000Z,2787,439336.4010863520,446741.2598911400,435718.276938772,435718.276938772,99731779979.94470,8747456001042.470
2024-05-11T00:00:00.000Z,2787,439341.4324175710,444095.1977837840,437168.1050549900,439337.9011619560,100035338281.96300,8653753440337.840
2024-05-10T00:00:00.000Z,2787,455258.4789869070,458085.4809573450,435098.7598526040,439337.2393100870,200751772892.27400,8645380328777.160
2024-05-09T00:00:00.000Z,2787,442094.1855959370,457745.4455206780,438261.1874373880,455189.1808575490,183895277544.51200,8972784679858.480
2024-05-08T00:00:00.000Z,2787,442349.8308233190,455042.9656094970,439825.0709367340,442070.639031936,185137322990.7210,8552837805425.87
2024-05-07T00:00:00.000Z,2787,446964.9789157370,456634.5825502260,442056.0514435900,442402.6727662720,183496224717.916,8687410801480.950
2024-05-06T00:00:00.000Z,2787,452898.1649579750,463730.102172281,444055.1295428220,446959.2248031070,202960361127.2540,8797834247934.88
2024-05-05T00:00:00.000Z,2787,462408.8644806660,467601.9346620700,452847.3805620350,452847.3805620350,132414833546.55500,9127711065961.640
2024-05-04T00:00:00.000Z,2787,455161.2553839070,466769.3626147430,453050.2985296210,462401.7569528480,149236585370.34300,9106729192421.9
2024-05-03T00:00:00.000Z,2787,428009.9847851660,458269.4791807800,426044.1248147000,455152.6154679680,240145543655.1450,8966390152133.420
2024-05-02T00:00:00.000Z,2787,421809.2503635230,431496.7968023460,412276.6016565010,428041.8247794680,236862970800.01000,8430803016524.650
2024-05-01T00:00:00.000Z,2787,438915.8012733060,440154.1445136190,409516.884249539,421811.4599456170,350786356788.9440,8307563513063.220
2024-04-30T00:00:00.000Z,2787,462114.408583417,468368.0119776300,428088.412725199,439113.9257438430,273918488922.12400,8639713917212.850
2024-04-29T00:00:00.000Z,2787,457243.4724523830,464561.9398244770,447553.5987760390,462126.7165325220,192993164517.8010,9108597798278.560
2024-04-28T00:00:00.000Z,2787,459541.4125063220,466047.7358333830,450341.0594422130,457293.2314791880,125601229703.33100,9003825384074.210
2024-04-27T00:00:00.000Z,2787,461914.1742027110,462981.9687502290,452304.5561711860,459509.7294528880,141512241587.09300,9048875907803.27
2024-04-26T00:00:00.000Z,2787,466848.2841588090,469491.7741501950,458872.1012071020,461945.5562408680,174759404409.90200,9087862697444.440
2024-04-25T00:00:00.000Z,2787,465698.2372887910,472559.864825661,454930.2066972990,466821.7634233420,232981537796.72200,9199725280545.960
2024-04-24T00:00:00.000Z,2787,481164.3957302940,486001.298305698,460772.2119998590,465711.832533519,219369504672.1090,9169624257525.200
2024-04-23T00:00:00.000Z,2787,484154.7758968240,486764.4289613990,477092.168886434,481153.8878226620,176096551638.93800,9470969661176.560
2024-04-22T00:00:00.000Z,2787,461088.4504474250,487015.8911887900,461088.4504474250,484145.3905321140,200826873261.10400,9344485523734.850
2024-04-21T00:00:00.000Z,2787,470502.4972817750,475790.2500901,461024.6154535230,461024.6154535230,148453754084.46400,9253968295529.660
2024-04-20T00:00:00.000Z,2787,462269.1940438620,473757.593106731,457355.569817496,470514.2499849780,167221175485.32200,9263826610336.220
2024-04-19T00:00:00.000Z,2787,459671.757590102,473936.1549981650,432013.2637130250,462214.6672439690,361309062922.1510,9098250253688.900
2024-04-18T00:00:00.000Z,2787,443535.2430588150,464193.0188239600,440160.6389038770,459686.2559703640,260628055011.63800,9050185799651.480
2024-04-17T00:00:00.000Z,2787,461963.8447164660,466849.0373165230,432664.8070275830,443545.2164832520,303349025940.49300,8729801465367.360
2024-04-16T00:00:00.000Z,2787,459028.8824557680,465767.720725215,446771.2080970160,461819.2217117860,310130408228.84800,9094621668596.030
2024-04-15T00:00:00.000Z,2787,475731.511672429,484101.085621596,451172.0001080750,459078.9081132160,315486217692.7040,9033639156571.200
2024-04-14T00:00:00.000Z,2787,461957.2753086300,475724.8492797970,450158.8665505340,475724.8492797970,355203590452.1320,9363597063404.460
2024-04-13T00:00:00.000Z,2787,486242.280204575,491619.7543053810,440847.2036495560,461850.4779139770,382618295242.17500,9092670359312.4
2024-04-12T00:00:00.000Z,2787,507027.1980377650,515403.3795707470,472294.9145377680,486296.4690634270,319359326873.0100,9569489276611.980
2024-04-11T00:00:00.000Z,2787,510446.0404493800,515652.8928515090,503505.1393345720,507021.6072378490,218087357459.3690,9972353715047.870
2024-04-10T00:00:00.000Z,2787,500001.4782612720,514218.8020541670,488347.7950717690,510533.8968315550,277108632452.14100,10043887578558.700
2024-04-09T00:00:00.000Z,2787,517953.1369997900,518755.7147243190,493329.4749731780,499992.6207900800,263391988788.29300,9837759035323.220
2024-04-08T00:00:00.000Z,2787,491884.5517230360,517959.1789441640,489796.7183943010,517959.1789441640,264239449772.8560,9995680092973.750
2024-04-07T00:00:00.000Z,2787,498291.4665358370,508325.0845189050,491884.5323851180,491884.5323851180,153362538399.161,9870749039643.180
2024-04-06T00:00:00.000Z,2787,490677.3006001720,503589.1338558950,488154.0779531620,498284.2258502860,144423001199.11400,9804544925966.210
2024-04-05T00:00:00.000Z,2787,495704.6304989280,497223.9891357600,477586.4529782400,490656.1009053910,244165069630.99400,9656519612138.970
2024-04-04T00:00:00.000Z,2787,477360.5556659180,501315.2993943980,471150.4089616720,495654.6198604510,249183756850.51500,9752828795988.740
2024-04-03T00:00:00.000Z,2787,473401.9555370180,484171.9637785540,467013.4042413440,477397.5429090430,249465632059.25900,9388261582865.700
2024-04-02T00:00:00.000Z,2787,504016.119368506,504040.3923620010,467342.1377215560,473410.6881139490,366634383996.29800,9309085987890.290
2024-04-01T00:00:00.000Z,2787,515120.4931860030,515182.6450199770,492494.8207813470,503995.3079024330,251832203069.30800,9901423348949.090
2024-03-31T00:00:00.000Z,2787,502905.7180449930,515440.3590899910,502740.2892557280,515121.6717670450,144781832370.7910,10131423699873.900
2024-03-30T00:00:00.000Z,2787,504714.5398943730,508051.0989764420,502568.4104723520,502887.8595289830,123700902682.41100,9892265095871.760
2024-03-29T00:00:00.000Z,2787,511308.0168132430,512469.0871324920,498781.7968925040,504710.0972635200,182355981113.90200,9935328872994.92
2024-03-28T00:00:00.000Z,2787,501914.340947401,517127.4750656960,497838.9207681850,511309.1410428480,248417094292.3410,10054768915050.000
2024-03-27T00:00:00.000Z,2787,505250.5033727330,518469.2165413330,494216.6926747690,501939.8582011950,294718682844.62200,9859736105619.74
2024-03-26T00:00:00.000Z,2787,504176.8904572220,516509.5093107420,500533.7895661520,505221.2126855670,259620849251.29700,9923317329013.220
2024-03-25T00:00:00.000Z,2787,483125.197929202,513082.2986809170,479946.7851118970,504361.0706381880,306831118470.2010,9881439388150.300
2024-03-24T00:00:00.000Z,2787,463141.8388554090,485918.0224886860,461371.5634369990,483125.7352577850,196665850483.28300,9556631960973.810
2024-03-23T00:00:00.000Z,2787,461236.2573449240,476943.4067142080,455711.5703586860,463080.0357415670,178840450524.74500,9107138701469.230
2024-03-22T00:00:00.000Z,2787,471494.739945491,481429.8748110040,450773.2031548030,461063.0524047770,298067341582.53300,9031467496224.010
2024-03-21T00:00:00.000Z,2787,488861.5364657570,490923.9911712570,464950.3100601590,471492.1634896160,320191803541.44100,9268605484347.630
2024-03-20T00:00:00.000Z,2787,445816.6060497670,490361.7485786160,437761.3319042620,488883.3666380770,480820137127.00300,9611214437247.280
2024-03-19T00:00:00.000Z,2787,486302.8101250860,490267.7169375740,443005.1152122530,445697.6713698520,534242758750.4150,8764023255752.850
2024-03-18T00:00:00.000Z,2787,487646.9310589850,491057.4358236980,479365.2483338940,486255.2912499380,351349989043.5470,9471845554586.870
2024-03-17T00:00:00.000Z,2787,470009.8861410800,491030.5738123040,464461.6545364020,487784.6959099510,321778083947.7010,9671132768760.810
2024-03-16T00:00:00.000Z,2787,499348.3400518360,504052.9871670540,466304.36222189,470001.0538320240,337076459476.4810,9238730600866.290
2024-03-15T00:00:00.000Z,2787,513521.5270975440,520508.25671283,472337.5422447230,499429.5421042400,563390353627.7880,9811285725615.760
2024-03-14T00:00:00.000Z,2787,525265.3040974590,530447.4061688630,493221.8168869230,513555.6710930380,428342187915.0230,10084870915206.500
2024-03-13T00:00:00.000Z,2787,513384.5647838810,529718.5386202850,512307.1846720750,525294.9741466700,346262440226.3160,10315304229954.500
2024-03-12T00:00:00.000Z,2787,518218.9988878650,522880.9373547950,493541.9029662800,513435.8212610480,449453612028.63700,10093562089421.100
2024-03-11T00:00:00.000Z,2787,492890.723400145,523359.5263584750,482862.4518868910,518203.0345912730,469296906472.0380,10121823491631.300
2024-03-10T00:00:00.000Z,2787,492222.2884915680,503036.3649257310,487316.5080157550,492885.2717175900,256414357348.23900,9745853482408.830
2024-03-09T00:00:00.000Z,2787,490812.1402450360,493498.3296453380,489043.3684485840,492212.4113862070,155291269553.79100,9672730226152.44
2024-03-08T00:00:00.000Z,2787,481505.7878644620,503581.7674472350,475912.1599413470,490818.1476568890,425864085136.2790,9653357484198.18
2024-03-07T00:00:00.000Z,2787,475719.8406730160,489339.2051538930,472562.2729599890,481415.0783184730,338183742116.8460,9465365257546.480
2024-03-06T00:00:00.000Z,2787,458996.2421114770,486945.7484323070,452447.5862675740,475810.3237413600,494795398641.9240,9346277421766.480
2024-03-05T00:00:00.000Z,2787,492048.7819232590,497959.3524525420,426948.2402656390,459177.2188439530,740170894022.5990,9020973150328.700